,Time (iso),RA (GCRS) [deg],Dec (GCRS) [deg],Distance (GCRS) [km],Alt,Az,Local time,visible
371,2024-09-11 06:11:00.000,249.9136980233576,-53.82389916236933,7075.072962910152,-75.56510582053038,44.95523543038948,2024-09-11 08:11:00.000,No
372,2024-09-11 06:12:00.000,248.264354879938,-57.34684923249746,7074.707347137507,-77.22585406410603,49.36543684287252,2024-09-11 08:12:00.000,No
373,2024-09-11 06:13:00.000,246.26572121503628,-60.84374664742105,7074.330785614852,-78.80886393959716,54.90505955648172,2024-09-11 08:13:00.000,No
374,2024-09-11 06:14:00.000,243.77816454014763,-64.30382264812043,7073.946834703001,-80.27704148986898,62.025723599328195,2024-09-11 08:14:00.000,No
375,2024-09-11 06:15:00.000,240.5820012545254,-67.70977349921542,7073.558914991825,-81.57107989687697,71.32420996885192,2024-09-11 08:15:00.000,No
376,2024-09-11 06:16:00.000,236.31611676529528,-71.03224162806404,7073.170267346998,-82.59989615740315,83.41122703081778,2024-09-11 08:16:00.000,No
377,2024-09-11 06:17:00.000,230.36100722007663,-74.2181943533234,7072.783912797601,-83.2419642768154,98.41339535051927,2024-09-11 08:17:00.000,No
378,2024-09-11 06:18:00.000,221.6284108365075,-77.16528743542219,7072.402616862969,-83.38421139359271,115.17650354137254,2024-09-11 08:18:00.000,No
379,2024-09-11 06:19:00.000,208.31803216522104,-79.66672930313072,7072.028858843962,-82.99638596484606,131.35509810460474,2024-09-11 08:19:00.000,No
380,2024-09-11 06:20:00.000,188.48962660853385,-81.32747093199735,7071.66480652227,-82.15679120693085,145.0362098450002,2024-09-11 08:20:00.000,No
381,2024-09-11 06:21:00.000,163.77741010398216,-81.63063093217387,7071.312296390648,-80.99075792045218,155.75455740145853,2024-09-11 08:21:00.000,No
382,2024-09-11 06:22:00.000,141.45461918461,-80.4456793506328,7070.972821076855,-79.60736812286063,163.95838689714995,2024-09-11 08:22:00.000,No
383,2024-09-11 06:23:00.000,125.75086313131018,-78.21285472513907,7070.647520595829,-78.08175570316969,170.28566391342457,2024-09-11 08:23:00.000,No
384,2024-09-11 06:24:00.000,115.47986583002675,-75.40515265324528,7070.33718222285,-76.46152830964088,175.26822163509271,2024-09-11 08:24:00.000,No
385,2024-09-11 06:25:00.000,108.60103947589964,-72.29374944697616,7070.042245376513,-74.77641917808994,179.28964819049247,2024-09-11 08:25:00.000,No
386,2024-09-11 06:26:00.000,103.76687688384978,-69.01310384349406,7069.762812803416,-73.04526676827679,182.6153584047224,2024-09-11 08:26:00.000,No
387,2024-09-11 06:27:00.000,100.20521698098436,-65.63131906981444,7069.498667580626,-71.28030013431254,185.4284577622715,2024-09-11 08:27:00.000,No
388,2024-09-11 06:28:00.000,97.47196329328312,-62.18513263080151,7069.249295596441,-69.48966488140643,187.85685108272187,2024-09-11 08:28:00.000,No
389,2024-09-11 06:29:00.000,95.30161049839582,-58.69570146632629,7069.013913079203,-67.6789154771375,189.99154139185072,2024-09-11 08:29:00.000,No
390,2024-09-11 06:30:00.000,93.5282227016329,-55.17593854172505,7068.791498660067,-65.85191346153627,191.8986002519931,2024-09-11 08:30:00.000,No
391,2024-09-11 06:31:00.000,92.04366581940673,-51.63412640887824,7068.580829379985,-64.01138125874441,193.6269855497778,2024-09-11 08:31:00.000,No
392,2024-09-11 06:32:00.000,90.77479279227336,-48.07580699821384,7068.380519984917,-62.15925215930225,195.21370252924007,2024-09-11 08:32:00.000,No
393,2024-09-11 06:33:00.000,89.67046822585911,-44.50482325392289,7068.189064672362,-60.29689533775104,196.68726686841651,2024-09-11 08:33:00.000,No
394,2024-09-11 06:34:00.000,88.6938929632652,-40.92393410638877,7068.00488129277,-58.425270010416064,198.07006668674651,2024-09-11 08:34:00.000,No
395,2024-09-11 06:35:00.000,87.81788495564086,-37.33516630322887,7067.826355310369,-56.54501761106209,199.38001450973852,2024-09-11 08:35:00.000,No
396,2024-09-11 06:36:00.000,87.02188870370337,-33.74005385344784,7067.651885281528,-54.65653389758043,200.63171296828367,2024-09-11 08:36:00.000,No
397,2024-09-11 06:37:00.000,86.29001519976728,-30.139784722689672,7067.4799271048005,-52.76001264257148,201.83730232954767,2024-09-11 08:37:00.000,No
398,2024-09-11 06:38:00.000,85.60972367140198,-26.535300387759385,7067.309037022438,-50.85547497081708,203.00708659815155,2024-09-11 08:38:00.000,No
399,2024-09-11 06:39:00.000,84.9709115638772,-22.92736410743793,7067.137912463749,-48.94278726320338,204.15000730749162,2024-09-11 08:39:00.000,No
400,2024-09-11 06:40:00.000,84.36527075327494,-19.316608923365703,7066.9654299874055,-47.02167022479085,205.27401168882523,2024-09-11 08:40:00.000,No
401,2024-09-11 06:41:00.000,83.78582085971806,-15.703572244457952,7066.790679628149,-45.091700684790446,206.3863479268245,2024-09-11 08:41:00.000,No
402,2024-09-11 06:42:00.000,83.22656217198912,-12.088721404507496,7066.612995013648,-43.152306966444286,207.4938112409719,2024-09-11 08:42:00.000,No
403,2024-09-11 06:43:00.000,82.68221006840554,-8.472473086721289,7066.431978688577,-41.20275809191367,208.60295870641082,2024-09-11 08:43:00.000,No
404,2024-09-11 06:44:00.000,82.14798453552265,-4.855206157311266,7066.247522039467,-39.24214528931507,209.72030778755638,2024-09-11 08:44:00.000,No
405,2024-09-11 06:45:00.000,81.6194384714299,-1.2372838517567413,7066.059820175196,-37.26936310872199,210.85252755736022,2024-09-11 08:45:00.000,No
406,2024-09-11 06:46:00.000,81.09230571050864,2.3809500426479437,7065.869379606549,-35.28306914100019,212.00664322466628,2024-09-11 08:46:00.000,No
407,2024-09-11 06:47:00.000,80.56236504333249,5.999151680873368,7065.677021006346,-33.28164714012945,213.19025485597356,2024-09-11 08:47:00.000,No
408,2024-09-11 06:48:00.000,80.025305432869,9.616970008953388,7065.483875113464,-31.26315139410536,214.41179343023137,2024-09-11 08:48:00.000,No
409,2024-09-11 06:49:00.000,79.47658551002695,13.234036736385208,7065.291372539329,-29.225237115344097,215.68082866637286,2024-09-11 08:49:00.000,No
410,2024-09-11 06:50:00.000,78.91127720586385,16.84995512547331,7065.101227483279,-27.16507136868541,217.00845265972967,2024-09-11 08:50:00.000,No
411,2024-09-11 06:51:00.000,78.32388185565296,20.46428672328112,7064.915415591735,-25.079219083298863,218.4077712863007,2024-09-11 08:51:00.000,No
412,2024-09-11 06:52:00.000,77.7081037060282,24.076534904380395,7064.736146298647,-22.963497212416584,219.8945480537871,2024-09-11 08:52:00.000,No
413,2024-09-11 06:53:00.000,77.05656018040045,27.68612366737777,7064.565830081616,-20.81278854259787,221.48806430230493,2024-09-11 08:53:00.000,No
414,2024-09-11 06:54:00.000,76.36039937004362,31.292369451850327,7064.40704115801,-18.62080554711519,223.21228846962012,2024-09-11 08:54:00.000,No
415,2024-09-11 06:55:00.000,75.60878053313522,34.89444506500216,7064.262476135024,-16.379793883009352,225.097491898591,2024-09-11 08:55:00.000,No
416,2024-09-11 06:56:00.000,74.7881541633473,38.49131614075527,7064.134909851922,-14.080181875802861,227.18250649003159,2024-09-11 08:56:00.000,No
417,2024-09-11 06:57:00.000,73.88122985694679,42.08167832878356,7064.027147717673,-11.710169919248065,229.51794033166914,2024-09-11 08:57:00.000,No
418,2024-09-11 06:58:00.000,72.86547449724151,45.66383386808897,7063.941977274517,-9.255359501865948,232.1707699655015,2024-09-11 08:58:00.000,No
419,2024-09-11 06:59:00.000,71.71085588579395,49.23552195013804,7063.8821183198825,-6.698599820656258,235.23094875783332,2024-09-11 08:59:00.000,No
420,2024-09-11 07:00:00.000,70.37636071459241,52.793650508304765,7063.850173028179,-4.020575880707818,238.8208277856765,2024-09-11 09:00:00.000,No
421,2024-09-11 07:01:00.000,68.80444857721065,56.33386363150427,7063.848576814619,-1.2023789197486578,243.10814642737438,2024-09-11 09:01:00.000,No
422,2024-09-11 07:02:00.000,66.91190665489225,59.84981630638749,7063.8795507771165,1.7671017405376983,248.32231392524716,2024-09-11 09:02:00.000,No
423,2024-09-11 07:03:00.000,64.57418373450535,63.33190336202799,7063.945056529948,4.873016143423456,254.76940935018757,2024-09-11 09:03:00.000,No
424,2024-09-11 07:04:00.000,61.597444381651,66.76491609212134,7064.046754207017,8.035414270192044,262.8281886536836,2024-09-11 09:04:00.000,No
425,2024-09-11 07:05:00.000,57.66671806881382,70.12346840937674,7064.185964363328,11.040800783543471,272.8790907713754,2024-09-11 09:05:00.000,Yes
426,2024-09-11 07:06:00.000,52.24710986608424,73.36251213306673,7064.363634574108,13.471614786807814,285.0833449748699,2024-09-11 09:06:00.000,Yes
427,2024-09-11 07:07:00.000,44.40040028392205,76.39657087553242,7064.580310559699,14.758013333315073,299.00465799425734,2024-09-11 09:07:00.000,Yes
428,2024-09-11 07:08:00.000,32.52150289452817,79.05409348171656,7064.836114199831,14.491115662880478,313.4203367684639,2024-09-11 09:08:00.000,Yes
429,2024-09-11 07:09:00.000,14.503571815094483,80.99563703845644,7065.130726477676,12.769222177901016,326.8281864564088,2024-09-11 09:09:00.000,Yes
430,2024-09-11 07:10:00.000,350.4892844327675,81.70280767068542,7065.463377397964,10.105602827940185,338.27289590135945,2024-09-11 09:10:00.000,Yes
431,2024-09-11 07:11:00.000,326.7868930925128,80.88408912563565,7065.832842437158,7.036148612818352,347.57858990796274,2024-09-11 09:11:00.000,No
432,2024-09-11 07:12:00.000,309.2977906581647,78.8716726351182,7066.237445745585,3.9014275571383163,355.0235738774549,2024-09-11 09:12:00.000,No
433,2024-09-11 07:13:00.000,297.8036513950685,76.17776434110822,7066.6750701069295,0.8588986192104648,1.003413364797486,2024-09-11 09:13:00.000,No
434,2024-09-11 07:14:00.000,290.1906611668646,73.12593154998814,7067.143173552,-2.039855477262267,5.873821330900248,2024-09-11 09:14:00.000,No
435,2024-09-11 07:15:00.000,284.912338158002,69.87862066213391,7067.638812417348,-4.791398256053252,9.912077175747214,2024-09-11 09:15:00.000,No
436,2024-09-11 07:16:00.000,281.0704680506513,66.51700312548442,7068.158670536258,-7.410222622814535,13.323401730668907,2024-09-11 09:16:00.000,No
437,2024-09-11 07:17:00.000,278.1522505542887,63.0840721505737,7068.699094152069,-9.915352428183368,16.257489177630315,2024-09-11 09:17:00.000,No
438,2024-09-11 07:18:00.000,275.85474226442824,59.604163339744936,7069.256132431133,-12.325102790565955,18.823790273807028,2024-09-11 09:18:00.000,No
439,2024-09-11 07:19:00.000,273.99087408856315,56.09191553777055,7069.825580729887,-14.655381687677126,21.103149114177526,2024-09-11 09:19:00.000,No
440,2024-09-11 07:20:00.000,272.440059390003,52.55659262782118,7070.403031594721,-16.91943301116188,23.156118927713216,2024-09-11 09:20:00.000,No
441,2024-09-11 07:21:00.000,271.1215100922152,49.00432448189687,7070.983925293372,-19.128074713224667,25.028753347156364,2024-09-11 09:21:00.000,No
442,2024-09-11 07:22:00.000,269.9792256533403,45.43932013355254,7071.563604694357,-21.29008287398474,26.756643601194792,2024-09-11 09:22:00.000,No
443,2024-09-11 07:23:00.000,268.9732044787428,41.864563898484455,7072.137371463922,-23.412569509243443,28.367745204000308,2024-09-11 09:23:00.000,No
444,2024-09-11 07:24:00.000,268.0740993985259,38.28223194879736,7072.700543115586,-25.50130929628671,29.884379858961275,2024-09-11 09:24:00.000,No
445,2024-09-11 07:25:00.000,267.2598536833584,34.693951364760835,7073.248510066926,-27.561006699983878,31.32467266939943,2024-09-11 09:25:00.000,No
446,2024-09-11 07:26:00.000,266.5135166989994,31.1009667730399,7073.776791859188,-29.5955086745806,32.70359984523108,2024-09-11 09:26:00.000,No
447,2024-09-11 07:27:00.000,265.8217848263824,27.504250820458484,7074.2810917096,-31.60797188757817,34.03376545547879,2024-09-11 09:27:00.000,No
448,2024-09-11 07:28:00.000,265.1740010634548,23.904579445602668,7074.757348593406,-33.60099343192322,35.32598824379278,2024-09-11 09:28:00.000,No
449,2024-09-11 07:29:00.000,264.5614515715657,20.30258207533093,7075.201786378838,-35.576714056403965,36.58975529908357,2024-09-11 09:29:00.000,No
450,2024-09-11 07:30:00.000,263.97686108718614,16.698788983525265,7075.610957558725,-37.53689211499421,37.8335781120602,2024-09-11 09:30:00.000,No
451,2024-09-11 07:31:00.000,263.4140167593696,13.093644498342782,7075.981785348812,-39.482973059059404,39.06528986848756,2024-09-11 09:31:00.000,No
452,2024-09-11 07:32:00.000,262.8674862760065,9.487537583482675,7076.311597604135,-41.41613141468615,40.292291558334135,2024-09-11 09:32:00.000,No
453,2024-09-11 07:33:00.000,262.3323954123996,5.880815733986746,7076.59815658896,-43.337308011236026,41.5217738488077,2024-09-11 09:33:00.000,No
454,2024-09-11 07:34:00.000,261.8042474248112,2.2737981883590286,7076.839682356097,-45.247236377443265,42.7609242800976,2024-09-11 09:34:00.000,No
455,2024-09-11 07:35:00.000,261.2787691760269,-1.3332128549278588,7077.034869728549,-47.14646096382144,44.017132727489965,2024-09-11 09:35:00.000,No
456,2024-09-11 07:36:00.000,260.7517725891769,-4.939922162756541,7077.182898665803,-49.035347974163926,45.29820710677665,2024-09-11 09:36:00.000,No
457,2024-09-11 07:37:00.000,260.219021836914,-8.54603181770044,7077.283437898241,-50.91408908180791,46.61261215592329,2024-09-11 09:37:00.000,No
458,2024-09-11 07:38:00.000,259.67609733630405,-12.151231326457246,7077.3366418158175,-52.782697793726506,47.969746243270116,2024-09-11 09:38:00.000,No
459,2024-09-11 07:39:00.000,259.118247252683,-15.75518679190669,7077.343140699666,-54.64099765410278,49.38027473144559,2024-09-11 09:39:00.000,No
460,2024-09-11 07:40:00.000,258.5402153582341,-19.357530758760024,7077.30402444467,-56.488602003866475,50.85654491051226,2024-09-11 09:40:00.000,No
461,2024-09-11 07:41:00.000,257.9360340212534,-22.957837223437185,7077.220820278261,-58.324875308431466,52.4131099760612,2024-09-11 09:41:00.000,No
462,2024-09-11 07:42:00.000,257.2987582015659,-26.555616663675472,7077.095464383164,-60.14889099453969,54.067419100558965,2024-09-11 09:42:00.000,No
463,2024-09-11 07:43:00.000,256.62012237700816,-30.15028082622328,7076.930268419412,-61.95935493537849,55.84071982299035,2024-09-11 09:43:00.000,No
464,2024-09-11 07:44:00.000,255.89007686679253,-33.7411106426752,7076.727881170585,-63.75450463045683,57.75927307032235,2024-09-11 09:44:00.000,No
465,2024-09-11 07:45:00.000,255.0961488964953,-37.32720843077858,7076.491246027875,-65.5319632642763,59.85600098460797,2024-09-11 09:45:00.000,No
466,2024-09-11 07:46:00.000,254.2225397707319,-40.907430011881935,7076.22355497827,-67.28852958545373,62.172744488282724,2024-09-11 09:46:00.000,No
467,2024-09-11 07:47:00.000,253.2488176159373,-44.48028584762784,7075.928199824344,-69.01987233810821,64.76337392033375,2024-09-11 09:47:00.000,No
468,2024-09-11 07:48:00.000,252.1479754691509,-48.04379315101171,7075.608721402578,-70.72008088750543,67.69807252206785,2024-09-11 09:48:00.000,No
469,2024-09-11 07:49:00.000,250.8834659571171,-51.59524808818029,7075.26875759424,-72.38099760152573,71.06916332093084,2024-09-11 09:49:00.000,No
470,2024-09-11 07:50:00.000,249.40453423312348,-55.13086323157161,7074.911990937605,-73.9912199875609,74.99875863303232,2024-09-11 09:50:00.000,No
471,2024-09-11 07:51:00.000,247.63862170415845,-58.64517115227403,7074.542096401342,-75.53461554230746,79.64794647608852,2024-09-11 09:51:00.000,No
472,2024-09-11 07:52:00.000,245.47854762747272,-62.12998349041746,7074.162691624527,-76.98815646471002,85.22529878912621,2024-09-11 09:52:00.000,No
473,2024-09-11 07:53:00.000,242.75997320713532,-65.57254011245504,7073.77728665558,-78.31899223446423,91.98739381370565,2024-09-11 09:53:00.000,No
474,2024-09-11 07:54:00.000,239.22019625444517,-68.95193801481689,7073.38923890486,-79.48113539474058,100.212609835461,2024-09-11 09:54:00.000,No
475,2024-09-11 07:55:00.000,234.4202234383638,-72.231911944428,7073.001710299751,-80.41365486140538,110.11302853262927,2024-09-11 09:55:00.000,No
476,2024-09-11 07:56:00.000,227.59725425207324,-75.34531319871597,7072.617628756222,-81.0450424865478,121.6527676084458,2024-09-11 09:56:00.000,No
477,2024-09-11 07:57:00.000,217.4190834161363,-78.15970005931005,7072.239654295207,-81.30979790456769,134.33474970027623,2024-09-11 09:57:00.000,No
478,2024-09-11 07:58:00.000,201.85493366645045,-80.40777186431899,7071.8701502996655,-81.1750982577147,147.1972433568776,2024-09-11 09:58:00.000,No
479,2024-09-11 07:59:00.000,179.65682352587285,-81.62015658873695,7071.511160323935,-80.65829806662605,159.19438602941926,2024-09-11 09:59:00.000,No
480,2024-09-11 08:00:00.000,154.90993783045033,-81.34938115201881,7071.164390775923,-79.81737354032023,169.65927736093494,2024-09-11 10:00:00.000,No
481,2024-09-11 08:01:00.000,134.9352970253591,-79.71151243093448,7070.831199696735,-78.724469749952,178.42521788350774,2024-09-11 10:01:00.000,No
482,2024-09-11 08:02:00.000,121.5015817940956,-77.22154088231785,7070.512591762354,-77.44499149260061,185.64781416093604,2024-09-11 10:02:00.000,No
483,2024-09-11 08:03:00.000,112.69191483094392,-74.2790159078278,7070.209219331972,-76.02981094961667,191.5977705270679,2024-09-11 10:03:00.000,No
484,2024-09-11 08:04:00.000,106.69045109689108,-71.09387126944209,7069.921390662968,-74.515740085652,196.54383436369136,2024-09-11 10:04:00.000,No
485,2024-09-11 08:05:00.000,102.39575766035033,-67.76997893683436,7069.649082085691,-72.92866990804798,200.71101504371015,2024-09-11 10:05:00.000,No
486,2024-09-11 08:06:00.000,99.18082861634768,-64.36110160117536,7069.391957927729,-71.28672273021928,204.27518562205557,2024-09-11 10:06:00.000,No
487,2024-09-11 08:07:00.000,96.68047558785992,-60.89696846095844,7069.1493947355775,-69.60266731050385,207.37019868532838,2024-09-11 10:07:00.000,No
488,2024-09-11 08:08:00.000,94.6727499504434,-57.39509022355192,7068.920510572877,-67.88560633950124,210.09725473760574,2024-09-11 10:08:00.000,No
489,2024-09-11 08:09:00.000,93.01670744206396,-53.86636307766056,7068.704198643279,-66.14211496252375,212.53313775947888,2024-09-11 10:09:00.000,No
490,2024-09-11 08:10:00.000,91.61917112713884,-50.3178918391234,7068.499164622334,-64.37700243506133,214.7366200441617,2024-09-11 10:10:00.000,No
491,2024-09-11 08:11:00.000,90.41630792102448,-46.754497774545456,7068.303967020493,-62.593823639141775,216.75320957219907,2024-09-11 10:11:00.000,No
492,2024-09-11 08:12:00.000,89.36299297375002,-43.179567314306425,7068.117059848107,-60.79522590131269,218.61860620195648,2024-09-11 10:12:00.000,No
493,2024-09-11 08:13:00.000,88.42642653763791,-39.59555228614088,7067.93683681405,-58.98318688095125,220.3612090610628,2024-09-11 10:13:00.000,No
494,2024-09-11 08:14:00.000,87.5821634891142,-36.00427444996068,7067.761676146935,-57.15917837757806,222.0039441978813,2024-09-11 10:14:00.000,No
495,2024-09-11 08:15:00.000,86.81156549253392,-32.407130245674594,7067.589985929173,-55.324286876504225,223.56560331142316,2024-09-11 10:15:00.000,No
496,2024-09-11 08:16:00.000,86.10011101497602,-28.805204304764708,7067.42024738411,-53.47928758150912,225.06184763466234,2024-09-11 10:16:00.000,No
497,2024-09-11 08:17:00.000,85.43625178092732,-25.199365395347098,7067.251057666501,-51.62470670463248,226.5059569200161,2024-09-11 10:17:00.000,No
498,2024-09-11 08:18:00.000,84.81061389358273,-21.59032376652248,7067.08116962341,-49.76086021392347,227.90940789065203,2024-09-11 10:18:00.000,No
499,2024-09-11 08:19:00.000,84.21542799816629,-17.978673540218878,7066.909528508976,-47.88788090846727,229.28232624250313,2024-09-11 10:19:00.000,No
500,2024-09-11 08:20:00.000,83.64411236131406,-14.364923536530268,7066.73530486041,-46.00573556562714,230.63384930347,2024-09-11 10:20:00.000,No
501,2024-09-11 08:21:00.000,83.09095965623285,-10.749520281586848,7066.557922926181,-44.114234120748996,231.97242601615972,2024-09-11 10:21:00.000,No
502,2024-09-11 08:22:00.000,82.55089447655158,-7.132865697034509,7066.377084112342,-42.21303209321829,233.30607456788888,2024-09-11 10:22:00.000,No
503,2024-09-11 08:23:00.000,82.01927876435653,-3.515331192558516,7066.192784997746,-40.30162694794021,234.64261380030806,2024-09-11 10:23:00.000,No
504,2024-09-11 08:24:00.000,81.49174872808236,0.1027306035739444,7066.00532956127,-38.37934864180769,235.98988201847405,2024-09-11 10:24:00.000,No
505,2024-09-11 08:25:00.000,80.96407042064979,3.720977966624783,7065.815335235299,-36.44534293925589,237.3559563031614,2024-09-11 10:25:00.000,No
506,2024-09-11 08:26:00.000,80.43200590578337,7.339060729448112,7065.62373339906,-34.498554984012245,238.74938006835322,2024-09-11 10:26:00.000,No
507,2024-09-11 08:27:00.000,79.89117553884033,10.95662517664354,7065.4317623484985,-32.53769271858572,240.17942332010233,2024-09-11 10:27:00.000,No
508,2024-09-11 08:28:00.000,79.33691421519427,14.5732939644465,7065.240955354187,-30.561195452790074,241.6563760585391,2024-09-11 10:28:00.000,No
509,2024-09-11 08:29:00.000,78.76410596160304,18.18865668702356,7065.053122066991,-28.56718678747549,243.1919050084861,2024-09-11 10:29:00.000,No
510,2024-09-11 08:30:00.000,78.16698626824592,21.802255577504205,7064.870324306486,-26.55341856211577,244.7994937037197,2024-09-11 10:30:00.000,No
511,2024-09-11 08:31:00.000,77.53889497571103,25.41356750412878,7064.69484647961,-24.517203647726028,246.4949991307671,2024-09-11 10:31:00.000,No
512,2024-09-11 08:32:00.000,76.87195624980156,29.021980489694293,7064.529161098,-22.45533768083226,248.29736875738254,2024-09-11 10:32:00.000,No
513,2024-09-11 08:33:00.000,76.15665162553623,32.62676217633282,7064.375889949512,-20.364012322444868,250.22957770209925,2024-09-11 10:33:00.000,No
514,2024-09-11 08:34:00.000,75.381235230696,36.22701635615422,7064.237761556768,-18.23872802161984,252.3198676585173,2024-09-11 10:34:00.000,No
515,2024-09-11 08:35:00.000,74.53091289707545,39.82162156215296,7064.117565622794,-16.074225655233786,254.60339808205163,2024-09-11 10:35:00.000,No
516,2024-09-11 08:36:00.000,73.58666072043577,43.40914454998446,7064.01810515982,-13.864478121966181,257.12445717297055,2024-09-11 10:36:00.000,No
517,2024-09-11 08:37:00.000,72.52348578070382,46.98769852922349,7063.942147470371,-11.60284024563238,259.93940495417075,2024-09-11 10:37:00.000,No
518,2024-09-11 08:38:00.000,71.30778237970348,50.55475555931066,7063.892373839032,-9.282516110272981,263.12056787758985,2024-09-11 10:38:00.000,No
519,2024-09-11 08:39:00.000,69.89321346951755,54.10681812834054,7063.871330118746,-6.897734916377,266.7611825087694,2024-09-11 10:39:00.000,No
520,2024-09-11 08:40:00.000,68.21406410571399,57.63890027782423,7063.8813780116525,-4.446308336487352,270.98122734922777,2024-09-11 10:40:00.000,No
521,2024-09-11 08:41:00.000,66.17413089284729,61.14363979935552,7063.924648304586,-1.9348469535651738,275.9330223801794,2024-09-11 10:41:00.000,No
522,2024-09-11 08:42:00.000,63.62740532763018,64.60971406310759,7064.002996787105,0.6112979843207232,281.8031587865833,2024-09-11 10:42:00.000,No
523,2024-09-11 08:43:00.000,60.34309321548693,68.01885912847844,7064.117963613193,3.1308401525248706,288.80235228050395,2024-09-11 10:43:00.000,No
524,2024-09-11 08:44:00.000,55.939900800257405,71.33992002396803,7064.270736813711,5.501789597282039,297.12673128683576,2024-09-11 10:44:00.000,No
525,2024-09-11 08:45:00.000,49.76076855158826,74.51623847359569,7064.4621206014135,7.51905741810983,306.868924951532,2024-09-11 10:45:00.000,No
526,2024-09-11 08:46:00.000,40.65081059955936,77.43773137899778,7064.69250903384,8.905852454092999,317.8790170493819,2024-09-11 10:46:00.000,No
527,2024-09-11 08:47:00.000,26.730266639959677,79.88149914419833,7064.96186551375,9.399429196381117,329.6540942594396,2024-09-11 10:47:00.000,No
528,2024-09-11 08:48:00.000,6.177515065631202,81.42907274057498,7065.26970873223,8.890848831381462,341.41010883914134,2024-09-11 10:48:00.000,No
529,2024-09-11 08:49:00.000,341.2943290624771,81.57185219265126,7065.615104050398,7.496817416763691,352.3710969443793,2024-09-11 10:49:00.000,No
530,2024-09-11 08:50:00.000,319.5668811766176,80.24833906582768,7065.996663663308,5.482435010206845,2.0514962302137105,2024-09-11 10:50:00.000,No
531,2024-09-11 08:51:00.000,304.52695338791807,77.93202227053156,7066.412551488702,3.122039507112555,10.316370098129987,2024-09-11 10:51:00.000,No
532,2024-09-11 08:52:00.000,294.7000743815227,75.07859326213332,7066.860495779887,0.6170510857261192,17.26623614378701,2024-09-11 10:52:00.000,No
533,2024-09-11 08:53:00.000,288.0910982555521,71.94114113446368,7067.337808132475,-1.913252396744444,23.099487960203252,2024-09-11 10:53:00.000,No
534,2024-09-11 08:54:00.000,283.4236698135431,68.64471436148682,7067.841408830629,-4.409019544752818,28.026267599209554,2024-09-11 10:54:00.000,No
535,2024-09-11 08:55:00.000,279.9695440239737,65.25296917800169,7068.367858183812,-6.845450801669843,32.23162970986422,2024-09-11 10:55:00.000,No
536,2024-09-11 08:56:00.000,277.308792261472,61.80047102665144,7068.913393409642,-9.216019030819393,35.866279292327825,2024-09-11 10:56:00.000,No
537,2024-09-11 08:57:00.000,275.18929958623994,58.307248432798986,7069.473970530616,-11.522792176444838,39.04881607294841,2024-09-11 10:57:00.000,No
538,2024-09-11 08:58:00.000,273.45282253223064,54.78558927785426,7070.045310673306,-13.77135427250731,41.871396427981495,2024-09-11 10:58:00.000,No
539,2024-09-11 08:59:00.000,271.9958329378273,51.24340561706102,7070.622950477877,-15.968310343186973,44.405536834863526,2024-09-11 10:59:00.000,No
540,2024-09-11 09:00:00.000,270.7480567505395,47.68601419650449,7071.202293548273,-18.12013456909941,46.70700647858398,2024-09-11 11:00:00.000,No
541,2024-09-11 09:01:00.000,269.66021329557105,44.11710564705599,7071.778667983599,-20.23270911292698,48.81967343293209,2024-09-11 11:01:00.000,No
542,2024-09-11 09:02:00.000,268.6967395671359,40.539326837688925,7072.347381411979,-22.311173078918905,50.77840805811291,2024-09-11 11:02:00.000,No
543,2024-09-11 09:03:00.000,267.83130360240733,36.954626436812205,7072.903778499513,-24.359927058958302,52.611264080605515,2024-09-11 11:03:00.000,No
544,2024-09-11 09:04:00.000,267.0439473718481,33.364474110647976,7073.44329776777,-26.382697081761442,54.34110787972212,2024-09-11 11:04:00.000,No
545,2024-09-11 09:05:00.000,266.3192114628068,29.77000316259396,7073.96152726495,-28.38261769149407,55.9868417426434,2024-09-11 11:05:00.000,No
546,2024-09-11 09:06:00.000,265.64486998295484,26.17210608627841,7074.454258269308,-30.362315040229678,57.564330051333506,2024-09-11 11:06:00.000,No
547,2024-09-11 09:07:00.000,265.0110550967183,22.571500299706003,7074.917536235113,-32.323982020794155,59.08710880029463,2024-09-11 11:07:00.000,No
548,2024-09-11 09:08:00.000,264.4096362316369,18.9687745154457,7075.347708235584,-34.26944278528451,60.56693732333785,2024-09-11 11:08:00.000,No
549,2024-09-11 09:09:00.000,263.8337690159779,15.3644222715624,7075.741466212207,-36.20020644241072,62.01423540066855,2024-09-11 11:09:00.000,No
550,2024-09-11 09:10:00.000,263.2775586519814,11.758864395676818,7076.095885630075,-38.11751200403452,63.438438547801965,2024-09-11 11:10:00.000,No
551,2024-09-11 09:11:00.000,262.7358034248164,8.152477679798597,7076.408457617575,-40.022357873171735,64.84829088163846,2024-09-11 11:11:00.000,No
552,2024-09-11 09:12:00.000,262.2037877712036,4.545595386889852,7076.677117625661,-41.91553641377741,66.25210614943035,2024-09-11 11:12:00.000,No
553,2024-09-11 09:13:00.000,261.67711456764584,0.9385292821205232,7076.900265470446,-43.797648440837335,67.65799622505233,2024-09-11 11:13:00.000,No
554,2024-09-11 09:14:00.000,261.1515577546931,-2.668422080865788,7077.0767801169895,-45.669117775207766,69.07409193101789,2024-09-11 11:14:00.000,No
